method,split,seed,episodes,success_rate,mean_final_belief_error,mean_error_during_occlusion,mean_error_after_occlusion,false_disappearance_rate,identity_switch_rate,wrong_object_contact_rate,wrong_contact_rate,target_contact_rate,mean_reacquisition_latency,mean_diagnostic_steps,mean_path_length,mean_calibration_error,mean_occluded_steps
oracle_state,long_self_occlusion,0,6,1.00000,0.00000,0.00017,0.00000,0.00000,0.00000,0.00000,0.00000,0.78704,90.00000,0.00000,0.89047,0.00014,72.33333
oracle_state,long_self_occlusion,1,6,1.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00741,0.78519,90.00000,0.00000,0.89677,0.00010,72.33333
oracle_state,long_self_occlusion,2,6,1.00000,0.00000,0.00018,0.00000,0.00000,0.00000,0.00000,0.00556,0.76111,90.00000,0.00000,1.00491,0.00014,70.16667
oracle_state,long_self_occlusion,3,6,1.00000,0.00000,0.00018,0.00000,0.00000,0.00000,0.00000,0.00000,0.77778,90.00000,0.00000,0.94641,0.00015,71.66667
oracle_state,long_self_occlusion,4,6,1.00000,0.00000,0.00014,0.00000,0.00000,0.00000,0.00000,0.12593,0.77037,90.00000,0.00000,0.94931,0.00011,70.66667
oracle_state,long_self_occlusion,5,6,1.00000,0.00000,0.00019,0.00000,0.00000,0.00000,0.00000,0.01111,0.76667,90.00000,0.00000,0.99635,0.00015,70.83333
oracle_state,long_self_occlusion,6,6,1.00000,0.00000,0.00016,0.00000,0.00000,0.00000,0.00000,0.14259,0.79074,90.00000,0.00000,0.89841,0.00013,72.83333
oracle_state,long_self_occlusion,7,6,1.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.13704,0.76667,90.00000,0.00000,0.97106,0.00010,70.50000
oracle_state,near_identical_distractors,0,6,1.00000,0.00000,0.00016,0.00000,0.00000,0.00000,0.00000,0.26667,0.77037,90.00000,0.00000,0.96357,0.00012,69.83333
oracle_state,near_identical_distractors,1,6,1.00000,0.00000,0.00011,0.00000,0.00000,0.00000,0.00000,0.13704,0.78333,90.00000,0.00000,0.89764,0.00009,70.66667
oracle_state,near_identical_distractors,2,6,1.00000,0.00000,0.00016,0.00000,0.00000,0.00000,0.00000,0.05185,0.75185,90.00000,0.00000,1.02187,0.00012,68.00000
oracle_state,near_identical_distractors,3,6,1.00000,0.00000,0.00018,0.00000,0.00000,0.00000,0.00000,0.12222,0.76667,90.00000,0.00000,1.00923,0.00014,69.33333
oracle_state,near_identical_distractors,4,6,1.00000,0.00000,0.00016,0.00000,0.00000,0.00000,0.00000,0.58333,0.76296,90.00000,0.00000,0.97165,0.00012,69.00000
oracle_state,near_identical_distractors,5,6,1.00000,0.00000,0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.77778,90.00000,0.00000,0.91121,0.00015,70.33333
oracle_state,near_identical_distractors,6,6,1.00000,0.00000,0.00017,0.00000,0.00000,0.00000,0.00000,0.01111,0.76297,90.00000,0.00000,0.99171,0.00013,69.33333
oracle_state,near_identical_distractors,7,6,1.00000,0.00000,0.00018,0.00000,0.00000,0.00000,0.00000,0.13518,0.77963,90.00000,0.00000,0.94375,0.00014,70.50000
oracle_state,nominal,0,6,1.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.79815,90.00000,0.00000,0.84827,0.00005,68.83333
oracle_state,nominal,1,6,1.00000,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.25000,0.77963,90.00000,0.00000,0.94212,0.00006,67.16667
oracle_state,nominal,2,6,1.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00741,0.76481,90.00000,0.00000,1.01636,0.00005,65.83333
oracle_state,nominal,3,6,1.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.02037,0.78704,90.00000,0.00000,0.91725,0.00005,67.83333
oracle_state,nominal,4,6,1.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.13333,0.79259,90.00000,0.00000,0.87432,0.00005,68.16667
oracle_state,nominal,5,6,1.00000,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.76852,90.00000,0.00000,0.99072,0.00006,66.16667
oracle_state,nominal,6,6,1.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.26666,0.76852,90.00000,0.00000,1.01398,0.00005,65.83333
oracle_state,nominal,7,6,1.00000,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.13333,0.77222,90.00000,0.00000,0.95219,0.00006,66.66667
oracle_state,object_displacement,0,6,1.00000,0.00000,0.00036,0.00000,0.00000,0.00000,0.00000,0.00556,0.75556,90.00000,0.00000,1.05187,0.00028,68.00000
oracle_state,object_displacement,1,6,1.00000,0.00000,0.00029,0.00000,0.00000,0.00000,0.00000,0.01111,0.77407,90.00000,0.00000,0.94415,0.00022,69.50000
oracle_state,object_displacement,2,6,1.00000,0.00000,0.00030,0.00000,0.00000,0.00000,0.00000,0.14259,0.78889,90.00000,0.00000,0.88859,0.00024,71.00000
oracle_state,object_displacement,3,6,1.00000,0.00000,0.00029,0.00000,0.00000,0.00000,0.00000,0.01852,0.76482,90.00000,0.00000,1.02725,0.00022,68.83333
oracle_state,object_displacement,4,6,1.00000,0.00000,0.00036,0.00000,0.00000,0.00000,0.00000,0.15185,0.77593,90.00000,0.00000,0.96580,0.00028,69.66667
oracle_state,object_displacement,5,6,1.00000,0.00000,0.00030,0.00000,0.00000,0.00000,0.00000,0.00000,0.77223,90.00000,0.00000,0.96530,0.00023,69.50000
oracle_state,object_displacement,6,6,1.00000,0.00000,0.00026,0.00000,0.00000,0.00000,0.00000,0.09259,0.79074,90.00000,0.00000,0.92286,0.00021,70.83333
oracle_state,object_displacement,7,6,1.00000,0.00000,0.00034,0.00000,0.00000,0.00000,0.00000,0.11296,0.76297,90.00000,0.00000,0.97953,0.00026,68.66667
oracle_state,short_self_occlusion,0,6,1.00000,0.00000,0.00011,0.00000,0.00000,0.00000,0.00000,0.00000,0.76852,90.00000,0.00000,0.98287,0.00009,68.66667
oracle_state,short_self_occlusion,1,6,1.00000,0.00000,0.00011,0.00000,0.00000,0.00000,0.00000,0.14445,0.76481,90.00000,0.00000,0.98719,0.00009,68.66667
oracle_state,short_self_occlusion,2,6,1.00000,0.00000,0.00012,0.00000,0.00000,0.00000,0.00000,0.13518,0.77037,90.00000,0.00000,0.95818,0.00009,69.16667
oracle_state,short_self_occlusion,3,6,1.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00741,0.77407,90.00000,0.00000,0.93332,0.00010,69.16667
oracle_state,short_self_occlusion,4,6,1.00000,0.00000,0.00010,0.00000,0.00000,0.00000,0.00000,0.02222,0.79074,90.00000,0.00000,0.87916,0.00008,70.66667
oracle_state,short_self_occlusion,5,6,1.00000,0.00000,0.00012,0.00000,0.00000,0.00000,0.00000,0.00000,0.78518,90.00000,0.00000,0.94108,0.00010,70.16667
oracle_state,short_self_occlusion,6,6,1.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.01296,0.78518,90.00000,0.00000,0.92397,0.00010,70.50000
oracle_state,short_self_occlusion,7,6,1.00000,0.00000,0.00011,0.00000,0.00000,0.00000,0.00000,0.00926,0.76111,90.00000,0.00000,1.01386,0.00009,68.00000
oracle_state,stale_memory_trap,0,6,1.00000,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.04445,0.76667,90.00000,0.00000,0.99923,0.00038,70.33333
oracle_state,stale_memory_trap,1,6,1.00000,0.00000,0.00038,0.00000,0.00000,0.00000,0.00000,0.12593,0.76667,90.00000,0.00000,1.00512,0.00029,70.66667
oracle_state,stale_memory_trap,2,6,1.00000,0.00000,0.00050,0.00000,0.00000,0.00000,0.00000,0.16111,0.76852,90.00000,0.00000,1.00782,0.00040,71.00000
oracle_state,stale_memory_trap,3,6,1.00000,0.00000,0.00047,0.00000,0.00000,0.00000,0.00000,0.15370,0.77037,90.00000,0.00000,0.98591,0.00037,70.83333
oracle_state,stale_memory_trap,4,6,1.00000,0.00000,0.00037,0.00000,0.00000,0.00000,0.00000,0.15000,0.78333,90.00000,0.00000,0.92750,0.00030,72.00000
oracle_state,stale_memory_trap,5,6,1.00000,0.00000,0.00053,0.00000,0.00000,0.00000,0.00000,0.02963,0.75741,90.00000,0.00000,1.02130,0.00041,69.83333
oracle_state,stale_memory_trap,6,6,1.00000,0.00000,0.00051,0.00000,0.00000,0.00000,0.00000,0.00000,0.77037,90.00000,0.00000,0.97076,0.00040,71.00000
oracle_state,stale_memory_trap,7,6,1.00000,0.00000,0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.75185,90.00000,0.00000,1.06744,0.00035,69.33333
particle_belief_tracker,camera_dropout_burst,0,6,0.33333,0.08421,0.12035,0.04614,0.00249,0.56149,0.00000,0.33889,0.34074,0.30556,0.00000,1.35045,0.04768,53.16667
particle_belief_tracker,camera_dropout_burst,1,6,0.66667,0.06989,0.09841,0.04902,0.04865,0.61923,0.00000,0.35926,0.43704,0.13889,0.00000,1.32700,0.04860,56.66667
particle_belief_tracker,camera_dropout_burst,2,6,0.33333,0.11178,0.14436,0.09149,0.00738,0.53581,0.00000,0.38334,0.35556,15.09722,0.00000,1.37162,0.06577,54.83333
particle_belief_tracker,camera_dropout_burst,3,6,0.50000,0.08360,0.10935,0.05475,0.02704,0.53112,0.00000,0.36852,0.38889,30.08333,0.00000,1.31102,0.03634,57.83333
particle_belief_tracker,camera_dropout_burst,4,6,0.33333,0.15087,0.12354,0.09992,0.01801,0.64892,0.00000,0.28704,0.37037,30.05555,0.00000,1.37434,0.04724,58.66667
particle_belief_tracker,camera_dropout_burst,5,6,0.16667,0.09347,0.12296,0.06658,0.07222,0.71986,0.00000,0.48518,0.37222,15.45833,0.00000,1.29771,0.05626,62.83333
particle_belief_tracker,camera_dropout_burst,6,6,0.50000,0.13046,0.11946,0.04436,0.02894,0.50489,0.00000,0.32222,0.41852,0.09722,0.00000,1.26430,0.05108,53.16667
particle_belief_tracker,camera_dropout_burst,7,6,0.00000,0.21142,0.17769,0.15867,0.02141,0.75184,0.00000,0.41667,0.22407,45.11111,0.00000,1.38279,0.06985,60.83333
particle_belief_tracker,combined_extreme_stress,0,6,0.00000,0.14414,0.14425,0.12203,0.20056,0.81420,0.00000,0.70000,0.16482,45.12500,0.00000,1.29083,0.05105,69.50000
particle_belief_tracker,combined_extreme_stress,1,6,0.16667,0.11959,0.11242,0.08477,0.12336,0.73287,0.00000,0.72222,0.18518,45.00000,0.00000,1.17878,0.04508,70.00000
particle_belief_tracker,combined_extreme_stress,2,6,0.00000,0.18487,0.13550,0.08896,0.19962,0.72353,0.00000,0.62407,0.22222,30.11111,0.00000,1.31517,0.05315,66.83333
particle_belief_tracker,combined_extreme_stress,3,6,0.00000,0.10065,0.12310,0.09729,0.17062,0.77992,0.00000,0.68148,0.12408,45.00000,0.00000,1.36529,0.03888,66.16667
particle_belief_tracker,combined_extreme_stress,4,6,0.00000,0.08938,0.13774,0.07193,0.14879,0.77769,0.00000,0.59630,0.13889,30.09722,0.00000,1.37955,0.04289,61.83333
particle_belief_tracker,combined_extreme_stress,5,6,0.16667,0.09592,0.13515,0.07506,0.20163,0.71990,0.00000,0.60556,0.23889,30.16667,0.00000,1.42885,0.05051,63.00000
particle_belief_tracker,combined_extreme_stress,6,6,0.00000,0.11488,0.14833,0.07849,0.12277,0.77957,0.00000,0.62037,0.09074,15.11111,0.00000,1.41101,0.04425,59.66667
particle_belief_tracker,combined_extreme_stress,7,6,0.00000,0.17703,0.16030,0.06760,0.12323,0.68207,0.00000,0.44630,0.11482,0.08333,0.00000,1.47666,0.05058,56.00000
particle_belief_tracker,combined_stress,0,6,0.16667,0.12280,0.11871,0.06126,0.14497,0.66464,0.00000,0.46852,0.29815,15.00000,0.00000,1.33949,0.04841,59.33333
particle_belief_tracker,combined_stress,1,6,0.00000,0.16146,0.13870,0.05348,0.06699,0.66736,0.00000,0.37222,0.12407,15.04167,0.00000,1.41295,0.04231,55.83333
particle_belief_tracker,combined_stress,2,6,0.33333,0.11200,0.13587,0.06220,0.05470,0.67045,0.00000,0.50556,0.26852,15.04167,0.00000,1.38728,0.05488,57.66667
particle_belief_tracker,combined_stress,3,6,0.50000,0.10738,0.10934,0.05325,0.02117,0.67344,0.00000,0.58703,0.26852,30.00000,0.00000,1.38109,0.03958,62.66667
particle_belief_tracker,combined_stress,4,6,0.00000,0.15645,0.15594,0.06798,0.04430,0.71263,0.00000,0.43148,0.10926,30.09722,0.00000,1.45427,0.04779,58.33333
particle_belief_tracker,combined_stress,5,6,0.16667,0.13891,0.12306,0.13891,0.10613,0.87493,0.00000,0.70741,0.28148,90.00000,0.00000,1.18441,0.05005,70.66667
particle_belief_tracker,combined_stress,6,6,0.00000,0.13148,0.11664,0.08375,0.09170,0.74590,0.00000,0.67778,0.21852,45.00000,0.00000,1.27495,0.03988,66.50000
particle_belief_tracker,combined_stress,7,6,0.50000,0.15641,0.12811,0.09716,0.06428,0.75596,0.00000,0.66111,0.28704,30.00000,0.00000,1.30465,0.05176,64.66667
particle_belief_tracker,distractor_swap,0,6,0.50000,0.08264,0.08128,0.03555,0.00000,0.59490,0.00000,0.47222,0.50370,0.00000,0.00000,1.29264,0.03217,58.00000
particle_belief_tracker,distractor_swap,1,6,0.33333,0.04925,0.07980,0.04566,0.00000,0.53720,0.00000,0.42592,0.55741,15.05556,0.00000,1.20967,0.02941,59.66667
particle_belief_tracker,distractor_swap,2,6,0.83333,0.08714,0.07841,0.05937,0.00000,0.59547,0.00000,0.70185,0.56481,15.05556,0.00000,1.23646,0.02960,62.50000
particle_belief_tracker,distractor_swap,3,6,0.83333,0.06313,0.07318,0.03957,0.00000,0.44969,0.00000,0.43518,0.63889,15.00000,0.00000,1.23502,0.02336,59.16667
particle_belief_tracker,distractor_swap,4,6,0.66667,0.07660,0.07498,0.04265,0.00000,0.56035,0.00000,0.49815,0.55185,15.00000,0.00000,1.12763,0.02976,62.83333
particle_belief_tracker,distractor_swap,5,6,0.83333,0.05124,0.07567,0.03004,0.00000,0.43954,0.00000,0.36111,0.58333,0.00000,0.00000,1.24002,0.02701,56.00000
particle_belief_tracker,distractor_swap,6,6,0.83333,0.07735,0.06851,0.04102,0.00000,0.54230,0.00000,0.50370,0.60370,15.00000,0.00000,1.16021,0.02249,61.66667
particle_belief_tracker,distractor_swap,7,6,0.66667,0.07014,0.08257,0.04387,0.00000,0.55134,0.00000,0.34630,0.47407,15.00000,0.00000,1.34686,0.03204,57.50000
particle_belief_tracker,embodiment_control_shift,0,6,0.50000,0.20151,0.15941,0.12353,0.05387,0.76556,0.00000,0.25741,0.29630,30.00000,0.00000,1.41229,0.07337,57.66667
particle_belief_tracker,embodiment_control_shift,1,6,0.66667,0.07527,0.09674,0.03726,0.03085,0.66202,0.00000,0.51111,0.44074,0.19444,0.00000,1.29464,0.03859,58.33333
particle_belief_tracker,embodiment_control_shift,2,6,0.16667,0.14073,0.12233,0.05317,0.01826,0.75016,0.00000,0.48519,0.31666,15.00000,0.00000,1.29211,0.04333,60.33333
particle_belief_tracker,embodiment_control_shift,3,6,0.33333,0.09888,0.10727,0.03237,0.03742,0.70798,0.00000,0.36481,0.41852,0.00000,0.00000,1.20461,0.04822,59.33333
particle_belief_tracker,embodiment_control_shift,4,6,0.50000,0.14812,0.13692,0.10241,0.05960,0.70418,0.00000,0.40370,0.33704,30.13889,0.00000,1.31117,0.05266,58.33333
particle_belief_tracker,embodiment_control_shift,5,6,0.83333,0.07162,0.09048,0.04827,0.00785,0.76437,0.00000,0.53333,0.42407,15.16667,0.00000,1.30776,0.03520,59.50000
particle_belief_tracker,embodiment_control_shift,6,6,0.50000,0.11622,0.09897,0.07038,0.00688,0.78819,0.00000,0.62593,0.41111,30.19445,0.00000,1.26359,0.03582,60.66667
particle_belief_tracker,embodiment_control_shift,7,6,0.33333,0.11574,0.10193,0.03552,0.00575,0.65602,0.00000,0.43148,0.41297,0.05556,0.00000,1.31787,0.04006,55.66667
particle_belief_tracker,end_effector_occlusion,0,6,0.66667,0.05523,0.07486,0.04226,0.00000,0.38790,0.00000,0.23704,0.52037,15.00000,0.00000,1.30382,0.03909,60.66667
particle_belief_tracker,end_effector_occlusion,1,6,0.50000,0.07779,0.09717,0.06828,0.00000,0.54153,0.00000,0.25556,0.36481,15.13889,0.00000,1.34150,0.04435,58.50000
particle_belief_tracker,end_effector_occlusion,2,6,0.16667,0.19584,0.14777,0.16468,0.00000,0.65106,0.00000,0.24815,0.35000,45.00000,0.00000,1.26798,0.07912,65.00000
particle_belief_tracker,end_effector_occlusion,3,6,0.66667,0.04687,0.07095,0.03568,0.00000,0.51713,0.00000,0.22037,0.53519,0.16667,0.00000,1.33197,0.04095,59.50000
particle_belief_tracker,end_effector_occlusion,4,6,0.50000,0.08135,0.08356,0.06308,0.00000,0.58287,0.00000,0.42407,0.46296,30.00000,0.00000,1.23409,0.03882,64.16667
particle_belief_tracker,end_effector_occlusion,5,6,0.50000,0.09208,0.08017,0.04266,0.00000,0.63146,0.00000,0.40555,0.49815,15.00000,0.00000,1.16678,0.03214,66.50000
particle_belief_tracker,end_effector_occlusion,6,6,0.66667,0.06483,0.08149,0.03944,0.00000,0.61587,0.00000,0.18889,0.46297,15.00000,0.00000,1.29821,0.03855,60.83333
particle_belief_tracker,end_effector_occlusion,7,6,0.33333,0.10490,0.07976,0.04890,0.00000,0.63562,0.00000,0.29629,0.50000,15.00000,0.00000,1.34415,0.03659,59.66667
particle_belief_tracker,false_reappearance,0,6,0.33333,0.16543,0.14965,0.09721,0.00000,0.69633,0.00000,0.49074,0.27963,15.00000,0.00000,1.35313,0.06266,60.66667
particle_belief_tracker,false_reappearance,1,6,0.50000,0.12460,0.10919,0.04482,0.00000,0.68128,0.00000,0.58518,0.30741,15.00000,0.00000,1.35010,0.03641,60.83333
